src,trg
write a python function to convert a number from decimal to octal,"'\n\tdef\tdecToOctal(n) : \n\toctalNum = [0] * 100\n\ti = 0\n\twhile (n != 0) : \n\t\toctalNum[i] = n % 8\n\t\tn = int(n / 8)\n\t\ti += 1\n\tfor j in range(i - 1, -1, -1) : \n\t\tprint(octalNum[j], end="""")'"
write a dictionary comprehension in python so that the values are square of the key number,"'\n\tsquare_dict = {num :  num*num for num in range(1, 11)}\n\tprint(square_dict)'"
write a python program to get indexes for each element in a list using enumerate,"'\n\tl1 = [""eat"",""sleep"",""repeat""] \n\tfor ele in enumerate(l1) :  \n\t\t print (ele) '"
write a python program to get indexes starting at a specified number for each element in a list using enumerate,"'\n\tl1 = [""eat"",""sleep"",""repeat""] \n\tfor count,ele in enumerate(l1,100) :  \n\t\t print (count,ele )'"
write a python program to demonstarate working of map,"'\n\tdef addition(n) :  \n\treturn n + n   \n\tnumbers = (1, 2, 3, 4) \n\tresult = map(addition, numbers) \n\tprint(list(result)) '"
write a python function to calculate simple interest,"'\n\tdef simple_interest(p,t,r) : \t\n\tsi = (p * t * r)/100\t\n\treturn si '"
write a python function to calculate compound interest,"'\n\tdef\tcompound_interest(principle,\trate,\ttime) : \t\n\tAmount = principle * (pow((1 + rate / 100), time)) \n\tCI = Amount - principle \n\tprint(""Compound interest is"", CI) '"
write a python function to convert a list of characters to a string,"'\n\tdef\tconvert(s) : \t\n\t\tstr1 = """" \n\t\treturn(str1.join(s)) '"
write a python function to check whether a number is perfect,'\n\tdef\tisPerfect(\tn\t) : \t\n\t\tsum = 1\n\t\ti = 2\n\t\twhile i * i <= n :  \n\t\t\tif n % i == 0 :  \n\t\t\t\tsum = sum + i + n/i \n\t\t\ti += 1\n\t\treturn (True if sum == n and n!=1 else False) '
write a python function to find the sum of digits in a number until one digit (no more than one digit),'\n\tdef\tdigSum(n) : \t\n\tsum = 0\n\twhile(n > 0 or sum > 9) :  \n\t\tif(n == 0) :  \n\t\t\tn = sum\n\t\t\tsum = 0         \n\t\tsum += n % 10\n\t\tn = int(n/10)    \n\treturn sum'
write a python function to get the sum of numbers in a given digit,'\n\tdef\tgetSum(n) : \t\t\t\t\t\n\tsum = 0\n\tfor digit in str(n) :    \n\t\t sum += int(digit)\t\t   \n\treturn sum'
write a python function to find the largest number in an array,"'\n\tdef\tlargest(arr,n) : \t\n\tmax = arr[0] \n\tfor i in range(1, n) :  \n\t\tif arr[i] > max :  \n\t\t\tmax = arr[i] \n\treturn max'"
write a python function to find the nth catalan number,'\ndef catalan(n) :  \n\tif n <= 1 :  \n\t\treturn 1\n\tres = 0\n\tfor i in range(n) :  \n\t\tres += catalan(i) * catalan(n-i-1) \n\treturn res '
write a python program to add two hexadecimal numbers,"'\n\ta\t=\t""B""\n\tb\t=\t""C""\n\tsum\t=\thex(int(a,\t16)\t+\tint(b,\t16))\t\n\tprint(sum[2 : ])\t'"
write a python program to add two octal numbers,"'\n\ta\t=\t""123""\n\tb\t=\t""456""\n\tsum\t=\toct(int(a,\t8)\t+\tint(b,\t8))\t\n\tprint(sum[2 : ])\t'"
write a python program to add two binary numbers,"'\n\ta\t=\t""1101""\n\tb\t=\t""100""\n\tsum\t=\tbin(int(a,\t2)\t+\tint(b,\t2))\t\t\n\tprint(sum[2 : ])\t'"
write s python program to print the union of two sets,"'\n\tA\t=\t{1,\t2,\t3,\t4,\t5}\n\tB\t=\t{4,\t5,\t6,\t7,\t8}\n\tprint(A\t|\tB)'"
write s python program to print the intersection of two sets,"'\n\tA\t=\t{1,\t2,\t3,\t4,\t5}\n\tB\t=\t{4,\t5,\t6,\t7,\t8}\n\tprint(A\t&\tB)'"
write s python program to print the difference of two sets,"'\n\tA\t=\t{1,\t2,\t3,\t4,\t5}\n\tB\t=\t{4,\t5,\t6,\t7,\t8}\n\tprint(A\t-\tB)'"
write s python program to print the symmetric difference of two sets,"'\n\tA\t=\t{1,\t2,\t3,\t4,\t5}\n\tB\t=\t{4,\t5,\t6,\t7,\t8}\n\tprint(A\t^\tB)'"
write a python function to find nCr,"'\n\tdef\tnCr(n,\tr) : \t\n\tdef fact(n) :  \n\t\tres = 1\n\t\tfor i in range(2, n+1) :  \n\t\t\tres = res * i \n\t\treturn res\n\treturn (fact(n) / (fact(r)  \n\t\t\t\t* fact(n - r)))'"
write a python function to calculate nPr,"'\n\tdef\tnPr(n,\tr) : \t\t\n\tdef fact(n) :   \n\t\tif (n <= 1) :  \n\t\t\treturn 1\n\t\treturn n * fact(n - 1)\n\treturn int(fact(n) /\n\t\t\t\tfact(n - r))'"
write a python function to calculate the volume of ellipsoid,"'\n\tdef\tvolumeOfEllipsoid(r1,\tr2,\tr3) : \t\n\treturn 1.33 * 22 * r1 * r2 * r3/7'"
write a python function to calculate the area of tetraheadron,'\n\tdef\tarea_of_tetrahedron(side) : \t\n\treturn (1.73205 * \n\t\t\t(side * side));'
write a python function to find the volume of tetraheadron,"'\n\tdef\tvol_tetra(side) : \t\n\tvolume = (side ** 3 / (6 * 1.414)) \n\treturn round(volume, 2)'"
write a python function to determing the volume of a cube whose space diagonal measure is given,"'\n\tdef CubeVolume(d) :  \n\tVolume = (1.73205 * pow(d, 3)) / 9\n\treturn Volume'"
write a python function to print the pascal's triangle,"'\n\tdef\tprintPascal(n) : \t\t\n\tfor line in range(1, n + 1) :   \n\t\tC = 1; \n\t\tfor i in range(1, line + 1) :    \n\t\t\tprint(C, end = "" "");  \n\t\t\tC = int(C * (line - i) / i);  \n\t\tprint("""");'"
write a python function to print Floyd's triangle,"'\n\tdef loydTriangle(n) : \t \n\tval = 1\n\tfor i in range(1, n + 1) :  \n\t\tfor j in range(1, i + 1) :  \n\t\t\tprint(val, end = "" "") \n\t\t\tval += 1       \n\t\tprint("""") '"
write a python function to print reverese Floyd's triangle,"'\n\tdef\tprintReverseFloyd(n) : \t\n\tcurr_val = int(n*(n + 1)/2) \n\tfor i in range(n + 1, 1, -1) :  \n\t\tfor j in range(i, 1, -1) :  \n\t\t\tprint(curr_val, end =""  "") \n\t\t\tcurr_val -= 1       \n\t\tprint("""") '"
write a python function to print fibonacci series in the reverse order,"'\n\tdef\treverseFibonacci(n) : \t\n\ta = [0] * n  \n\ta[0] = 0 \n\ta[1] = 1   \n\tfor i in range(2, n) :    \n\t\ta[i] = a[i - 2] + a[i - 1]  \n\tfor i in range(n - 1, -1 , -1) : \t\n\t\tprint(a[i],end="" "")  '"
write a python function to check whether the given series is in Arithematic progression,"'\n\tdef\tcheckIsAP(arr,\tn) : \t\n\tif (n == 1) :  return True\n\tarr.sort() \n\td = arr[1] - arr[0] \n\tfor i in range(2, n) :  \n\t\tif (arr[i] - arr[i-1] != d) :  \n\t\t\treturn False\n\treturn True'"
write a python function to check whether the given series is in harmonic progression,"'\ndef is_geometric(li) :  \n\tif len(li) <= 1 :  \n\t\treturn True\n\tratio = li[1]/float(li[0]) \n\tfor i in range(1, len(li)) :  \n\t\tif li[i]/float(li[i-1]) != ratio :   \n\t\t\treturn False\n\treturn True'"
write a python function to find the area of a circumscribed circle of an equilateral triangle,'\n\tdef area_cicumscribed(a) :  \n\treturn (a * a * (3.14159265 / 3)) '
write a python function to find the side of a octogon inscribed in a square,'\n\tdef octaside(a) :  \n\tif a < 0 :  \n\t\treturn -1\n\ts = a / (1.414 + 1) \n\treturn s '
write a python program to find the area of enneagon,"'\n\tlength = 6\n\tNonagon_area = 6.1818 * (length ** 2)\t\n\tprint(""Area of regular Nonagon is = "", Nonagon_area) '"
write a python function to find the day of the week given the date,"'\n\tdef\tdayofweek(d,\tm,\ty) : \t\n\tt = [ 0, 3, 2, 5, 0, 3, \n\t\t\t5, 1, 4, 6, 2, 4 ] \n\ty -= m < 3\n\treturn (( y + int(y / 4) - int(y / 100) \n\t\t\t\t+ int(y / 400) + t[m - 1] + d) % 7) '"
write a python function to calculate the MDAS factorial of a number,'\n\tdef\tMDAS_Factorial(\tN\t) : \t\t\t\n\tif N <= 2 :  \n\t\treturn N \n\tif N <= 4 :  \n\t\treturn N + 3      \n\tif (N - 4) % 4 == 0 :  \n\t\treturn N + 1\n\telif (N - 4) % 4 <= 2 :  \n\t\t\treturn N + 2\n\telse :  \n\t\t\treturn N - 1'
write a python function to find the nth pronic number,'\n\tdef\tfindRectNum(n) : \t\n\treturn n*(n + 1) '
write a python function to find the sum of N pronic numbers,'\n\tdef\tcalculateSum(N) : \t\n\treturn (N * (N - 1) // 2 + \n\t\t\tN * (N - 1) * (2 * \n\t\t\t\t\tN - 1) // 6); '
write a python function to find the sum of first N even numbers,'\n\tdef evensum(n) :  \n\tcurr = 2\n\tsum = 0\n\ti = 1 \n\twhile i <= n :  \n\t\tsum += curr  \n\t\tcurr += 2\n\t\ti = i + 1\n\treturn sum'
write a python function to check whether a number can be written as a sum of 3 primes (Goldbach Weak Coonjecture),"""\n\tdef\tcheck(n) : \t\n\tif n % 2 == 1 and n > 5 :  \n\tprint('YES') \n\telse :  \n\tprint('NO') """
write a python function to find the nth perrin number,'\n\tdef\tper(n) : \t\n\tif (n == 0) :  \n\t\treturn 3; \n\tif (n == 1) :  \n\t\treturn 0; \n\tif (n == 2) :  \n\t\treturn 2; \n\treturn per(n - 2) + per(n - 3); '
write a python function to implement linear extrapolation,"'\n\tdef\textrapolate(d,\tx) : \t\n\ty = (d[0][1] + (x - d[0][0]) / \n\t\t(d[1][0] - d[0][0]) * \n\t\t(d[1][1] - d[0][1]));    \n\treturn y;  '"
write a python function to print the collatz sequence,"""\n\tdef\tprintCollatz(n) : \t\n\twhile n != 1 :  \n\t\tprint(n, end = ' ') \n\t\tif n & 1 :  \n\t\t\tn = 3 * n + 1\n\t\telse :  \n\t\t\tn = n // 2  \n\tprint(n) """
write a python function to print the newman-conway sequence,"'\n\tdef\tsequence(n) : \t\n\tf = [0, 1, 1] \n\tprint(f[1], end="" ""), \n\tprint(f[2], end="" ""), \n\tfor i in range(3,n+1) :  \n\t\tf.append( f[f[i - 1]] + f[i - f[i - 1]]) \n\t\tprint(f[i], end="" ""), '"
write a python function to find the nth term in a padovan's sequence,"'\n\tdef\tpadovan(n) : \t\n\tpPrevPrev, pPrev, pCurr, pNext = 1, 1, 1, 1 \n\tfor i in range(3, n+1) :  \n\t\tpNext = pPrevPrev + pPrev \n\t\tpPrevPrev = pPrev \n\t\tpPrev = pCurr \n\t\tpCurr = pNext \n\treturn pNext; '"
write a python function to print the sylvester's sequence,"'\n\tdef\tprintSequence(n)\t : \t\n\ta = 1\n\tans = 2 \n\tN = 1000000007\n\ti = 1\n\twhile i <= n  :  \n\t\tprint ans, \n\t\tans = ((a % N) * (ans % N)) % N \n\t\ta = ans \n\t\tans = (ans + 1) % N \n\t\ti = i + 1'"
write a python function to find the sum of two numbers without using arithematic operators,"'\n\tdef\tAdd(x,\ty) : \t\n\twhile (y != 0) :  \n\t\tcarry = x & y \n\t\tx = x ^ y \n\t\ty = carry << 1     \n\treturn x '"
write a python function to subtract two numbers without using arithemmatic operators,"'\n\tdef subtract(x, y) : \t\n\twhile (y != 0) :  \n\t\tborrow = (~x) & y \n\t\tx = x ^ y \n\t\ty = borrow << 1\n\treturn x '"
write a python function to check whether the number is a perfect square without finding square root,'\n\tdef\tisPerfectSquare(n)\t : \n\ti = 1\n\twhile(i * i<= n) : \n\t\tif ((n % i == 0) and (n / i == i)) : \n\t\t\treturn True          \n\t\ti = i + 1\n\treturn False'
write a python function to find the square root of a number using babylonian method,'\n\tdef\tsquareRoot(n) : \t\n\t\tx = n \n\t\ty = 1\n\t\te = 0.000001\n\t\twhile(x - y > e) :  \n\t\t\tx = (x + y)/2\n\t\t\ty = n / x \n\t\treturn x '
write a python function to check whether the number is a duck number or not,"'\ndef check_duck(num)  :  \n\tn = len(num)   \n\ti = 0\n\twhile (i < n and num[i] == \'0\')  :  \n\t\ti = i + 1\n\twhile (i < n)  :   \n\t\tif (num[i] == ""0"")  :  \n\t\t\treturn True \n\t\ti = i + 1\n\treturn False'"
write a python function to check whether the given number is a Buzz number or not,'\n\tdef\tisBuzz(num)\t : \t\n\treturn (num % 10 == 7 or num % 7 == 0)  '
write a python function to check whether the number is a nude number or not,'\n\tdef checkDivisbility(num) :  \n\tdigit = 0\n\tN = num \n\twhile (num != 0) :  \n\t\tdigit = num % 10\n\t\tnum = num // 10\n\t\tif (digit == 0 or N % digit != 0) :  \n\t\t\treturn False\n\treturn True'
write a python function to print two composite numbers whose difference is N,"'\n\tdef\tfind_composite_nos(n)\t : \t\t\n\tprint(9 * n, 8 * n);  '"
write a python function to print N-bonacci series,"'\n\tdef\tbonacciseries(n,\tm)\t : \t\t\n\ta = [0] * m \n\ta[n - 1] = 1 \n\tfor i in range(n, m)  :  \n\t\tfor j in range(i - n, i)  :  \n\t\t\ta[i] = a[i] + a[j]  \n\tfor i in range(0, m)  :  \n\t\tprint (a[i], end = "" "") '"
write a python function to return count of number of vowels in a sentence,"'\ndef count_vowels(sentence) : \n\tcount = 0\n\tfor letter in sentence : \n\t\t if letter in ""aeiouAEIOU"" : \n\t\t\tcount += 1\n\treturn count'"
write a python function to check if a given string is a palindrome,'\ndef is_palindrome(string) : \n\treturn string == string[ :  : -1]'
write a program to print the nth fibonacci number,"'\nn1 = 1\nn2 = 1\nn = 5\nfor _ in range(n) : \n\tn1, n2 = n2, n1 + n2\nprint(n2)'"
write a function to return the square of first N numbers,'\ndef get_squares(n) : \n\treturn [i*i for i in range(n)]'
write a python function to return only even numbers in a list,"'\ndef filter_even(nums) : \n\treturn list(filter(lambda num :  num % 2 == 0, nums))'"
write a python function to return only odd numbers in a list,"'\ndef filter_odd(nums) : \n\treturn list(filter(lambda num :  num % 2 == 1, nums))'"
write a python program to calculate the sum of numbers using reduce and print it,"""\nfrom functools import reduce\nnums = [1, 2, 3, 4, 5, 10, 20, 30, 40, 50]\ntotal_sum = reduce(lambda a, b :  a + b, nums)\nprint(f'Sum :  {total_sum}')"""
write a python program to print unique numbers in a list,"""\nnumbers = [1, 2, 2, 3, 4, 4, 5, 6]\nunique = set(numbers)\nprint(f'Unique numbers :  {list(unique)}')"""
write a python program to count how many times each letter occurs in a string,"""\nstring = 'The quick brown fox jumps over the lazy dog'\ncountmap = {}\nfor letter in string : \n\tif letter in countmap : \n\t\t countmap[letter] += 1\n\telse : \n\t\t countmap[letter] = 1\nprint(f'Count of letters :  {countmap}')"""
write a python function to repeat a given string n times,"'\ndef repeat_string(string, frequency) : \n\treturn string * frequency'"
write a program to capitalize the first letter of every word in a string and print it,"""\nstring = 'The quick brown fox jumps over the lazy dog'\nprint(string.title())"""
write a function that merges two dictionaries,"'\ndef merge_dictionaries(dict1, dict2) : \n\treturn {**dict1, **dict2}'"
write a program to merge two lists into a dictionary,"""\nkeys = [1, 2, 3]\nvalues = ['aye', 'bee', 'sea']\ndictionary = dict(zip(keys, values))"""
write a python function that inverts the key and values in a dict and returns it,"'\ndef invert_dict(dictionary) : \n\tinverted_dict = {value :  key for key, value in dictionary.items()}\n\treturn inverted_dict'"
write a python program to print the difference in days between two dates,"""\nfrom datetime import date\ndate1 = date(2020, 10, 25)\ndate2 = date(2020, 12, 25)\nprint(f'Difference between dates :  {(date2 - date1).days}')"""
write a python function that returns the weighted average of numbers,"'\ndef get_weighted_average(numbers, weightage) : \n\treturn sum(x * y for x, y in zip(numbers, weightage)) / sum(weightage)'"
write a python program to check and print if a number is prime,"'\nnum = 407\nif num > 1 : \n\tfor i in range(2,num) : \n\t\t if (num % i) == 0 : \n\t\t\tprint(num,""is not a prime number"")\n\t\t\tbreak\n\telse : \n\t\t print(num,""is a prime number"")\nelse : \n\tprint(num,""is not a prime number"")'"
write a python program to print all prime numbers in a given interval,"'\nlower = 900\nupper = 1000\nfor num in range(lower, upper + 1) : \n\tif num > 1 : \n\t\t for i in range(2, num) : \n\t\t\tif (num % i) == 0 : \n\t\t\t\tbreak\n\t\t else : \n\t\t\tprint(num)'"
write a python function to return words in a sentence in sorted order,'\ndef get_sorted_words(sentence) : \n\twords = [word for word in sentence.split()]\n\twords.sort()\n\treturn words'
write a python function to remove all punctuation from a string,"'\ndef remove_punctuations(sentence) : \n\tpunctuations = \'\'\'!()-[]{}; : \'""\\,<>./?@#$%^&*_~\'\'\'\n\tno_punct = \'\'\n\tfor char in sentence : \n\t\t if char not in punctuations : \n\t\t\tno_punct = no_punct + char\n\treturn no_punct'"
write a python function to return the nth fibonacci number,'\ndef fib(n) : \n\tif n <= 1 : \n\t\t return n\n\telse : \n\t\t return (fib(n-1) + fib(n-2))'
write a python function to return the sum of first n numbers,'\ndef sum_of_nums(n) : \n\tif n <= 1 : \n\t\t return n\n\telse : \n\t\t return n + sum_of_nums(n-1)'
write a python function to return the factorial of a number,'\ndef fact(n) : \n\tif n == 1 : \n\t\t return n\n\telse : \n\t\t return n * fact(n-1)'
write a python program to print the factors of a number,"'\nnum = 320\nfor i in range(1, num + 1) : \n\tif num % i == 0 : \n\t\t print(i)'"
write a python function that returns the lcm of two numbers,"'\ndef lcm(x, y) : \n\tif x > y : \n\t\t greater = x\n\telse : \n\t\t greater = y\n\twhile(True) : \n\t\t if((greater % x == 0) and (greater % y == 0)) : \n\t\t\tlcm = greater\n\t\t\tbreak\n\t\t greater += 1\n\treturn lcm'"
write a python function that returns the gcd of two numbers,"'\ndef gcd(x, y) : \n\tif x > y : \n\t\t smaller = y\n\telse : \n\t\t smaller = x\n\tfor i in range(1, smaller + 1) : \n\t\t if((x % i == 0) and (y % i == 0)) : \n\t\t\tgcd = i\n\treturn gcd'"
write a python program to print the ASCII value of a character,"""\ncharacter = 'x'\nprint(f'The ASCII value of {character} is {ord(character)}')"""
write a python program to print the character of an ASCII value,"""\nvalue = 65\nprint(f'The ASCII value {value} is of the character {chr(value)}')"""
write a python function to print the binary value of a decimal number,'\ndef print_binary(dec) : \n\tprint(bin(dec))'
write a python function to print the octal value of a decimal number,'\ndef print_octal(dec) : \n\tprint(oct(dec))'
write a python function to print the hexadecimal value of a decimal number,'\ndef print_hexadecimal(dec) : \n\tprint(hex(dec))'
write a python program that prints the sum of natural numbers up to a given number,"""\nnum = 16\nsum = 0\nwhile (num > 0) : \n\tsum += num\n\tnum -= 1\nprint(f'The sum is {sum}')"""
write a python function to return the number of lines in a file,"""\ndef count_lines(filename) : \n\twith open(filename, 'r') as f : \n\t\t contents = f.read().split('\\n')\n\t\t return len(contents)"""
write a program to print the current date and time,'\nfrom datetime import datetime\nnow = datetime.now()\nprint(now)'
write a python program to extract the file name and extension of a file,"""\nimport os\nfilename, extension = os.path.splitext('/path/to/some/file.ext')"""
write a python program to merge two lists,"'\nodd = [1, 3, 5, 7, 9]\neven = [2, 4, 6, 8, 10]\nodd.extend(even)'"
write a python program to print a random vowel,"""\nimport random\nvowels = ['a', 'e', 'i', 'o', 'u']\nprint(random.choice(vowels))"""
write a python program to flip a coin 100 times and print number of heads and tails,"""\nimport random\nheads = 0\ntails = 0\nfor i in range(100) : \n\tif(random.choice([True, False])) : \n\t\t heads += 1\n\telse : \n\t\t tails += 1\nprint(f'{heads} heads, {tails} tails')"""
write a python program to print common elements in two lists,"""\nlist_a = [1, 2, 3, 4, 5, 6, 7]\nlist_b = [2, 4, 6, 8, 10]\nprint(f'Common elements :  { set(list_a).intersection(set(list_b)) }')"""
write a python program to print squares of numbers until 20,'\nfor i in range(20) : \n\tprint(i*i)'
write a python program to print the number of letters and digits in sentence,"""\nsentence = 'The Quick 123 Fox'\ndigits = 0\nletters = 0\nfor c in sentence : \n\tif c.isdigit() : \n\t\t digits += 1\n\telif c.isalpha() : \n\t\t letters += 1\n\telse : \n\t\t pass\nprint(f'Digits :  {digits}, Letters :  {letters}')"""
write a python function to print a given string n times,"'\ndef printn(string, n) : \n\tprint(string * n)'"
write a python program that creates a dictionary whose keys are numbers from 1 to 10 and values are squares of the key,"'\nsquare_dict = {}\nfor i in range(1, 11) : \n\tsquare_dict[i] = i*i'"
write a python class called Person that has a name property,"'\nclass Person : \n\tdef __init__(self, name) : \n\t\t self.name = name'"
write a python function that takes two strings as a parameter and prints the shorter one,"'\ndef print_shorter(str1, str2) : \n\tif (len(str1) > len(str2)) : \n\t\t print(str2)\n\telse : \n\t\t print(str1)'"
write a program to compute the count of each word in a sentence and print it,"""\nword_freq = {}\nline = 'how many how words does this many have'\nfor word in line.split() : \n\tword_freq[word] = word_freq.get(word, 0) + 1\nprint(word_freq)"""
write a python function that squares every number in a list using a list comprehension and returns the result,'\ndef square_numbers(nums) : \n\treturn [i*i for i in nums]'
write a python program that converts a binary number to decimal and prints it,"""\nbinary_num = '1010101'\ndecimal_num = int(binary_num, 2)\nprint(decimal_num)"""
write a python program that converts a octal number to octal and prints it,"""\noctal_num = '17'\ndecimal_num = int(octal_num, 8)\nprint(decimal_num)"""
write a python program that converts a hexadecimal number to hexadecimal and prints it,"""\nhexadecimal_num = 'FF'\ndecimal_num = int(hexadecimal_num, 16)\nprint(decimal_num)"""
write a python program that alphabetically sorts the words in a sentence and prints it,"""\nsentence = 'the quick brown fox jumps'\nsorted_words = sentence.split(' ')\nsorted_words.sort()\nprint(' '.join(sorted_words))"""
write a python program that prints the area of a circle,"""\nimport math\nradius = 5\nprint(f'Area :  {math.pi * radius * radius}')"""
write a python function that returns a dictionary with the area and perimeter of a rectangle,"""\ndef calculate_rect_properties(width, height) : \n\treturn {\n\t\t 'perimeter' :  2 * (width + height),\n\t\t 'area' :  width * height\n\t}"""
write a python program that removes all blank spaces in a sentence and prints it,"""\nsentence = 'the quick brown fox'\nprint(sentence.replace(' ', ''))"""
write a python program that prints all characters at even indexes in a sentence,"""\nsentence = 'the quick brown fox'\nprint(sentence[ :  : 2])"""
write a python program that prints every third character in a sentence,"""\nsentence = 'the quick brown fox'\nprint(sentence[ :  : 3])"""
write a program to remove odd numbers from a list using list comprehensions,"'\nnums = [1, 2, 3, 4, 5, 6, 7, 8]\nno_odd_nums = [i for i in nums if i % 2 == 0]'"
write a program to remove even numbers from a list using list comprehensions,"'\nnums = [1, 2, 3, 4, 5, 6, 7, 8]\nno_even_nums = [i for i in nums if i % 2 == 1]'"
write a program to print 5 random numbers between 100 and 200,"'\nimport random\nprint(random.sample(range(100, 200), 5))'"
write a program to print 5 even random numbers between 10 and 100,"'\nimport random\nprint(random.sample([i for i in range(10, 100) if i%2 == 0], 5))'"
write a program to print 5 odd random numbers between 100 and 200,"'\nimport random\nprint(random.sample([i for i in range(10, 100) if i%2 == 1], 5))'"
write a program to print 5 random numbers divisible by 4 between 100 and 200,"'\nimport random\nprint(random.sample([i for i in range(10, 100) if i%4 == 0], 5))'"
write a program that adds corresponding elements in two lists and prints a new list,"'\nlist1 = [1, 2, 3, 4, 5]\nlist2 = [5, 4, 3, 2, 1]\nsum_list = [a+b for (a,b) in zip(list1, list2)]\nprint(sum_list)'"
write a program that subtracts corresponding elements in two lists and prints a new list,"'\nlist1 = [1, 2, 3, 4, 5]\nlist2 = [5, 4, 3, 2, 1]\ndiff_list = [a-b for (a,b) in zip(list1, list2)]\nprint(diff_list)'"
write a program that multiplies corresponding elements in two lists and prints a new list,"'\nlist1 = [1, 2, 3, 4, 5]\nlist2 = [5, 4, 3, 2, 1]\nprod_list = [a*b for (a,b) in zip(list1, list2)]\nprint(prod_list)'"
write a program that divides corresponding elements in two lists and prints a new list,"'\nlist1 = [1, 2, 3, 4, 5]\nlist2 = [5, 4, 3, 2, 1]\nquot_list = [a/b for (a,b) in zip(list1, list2)]\nprint(quot_list)'"
write a python program to print 5 random vowels,"""\nimport random\nvowels = ['a', 'e', 'i', 'o', 'u']\nprint([random.choice(vowels) for _ in range(5)])"""
write a python program that creates a dictionary whose keys are numbers from 1 to 10 and values are cubes of the key,"'\ncube_dict = {}\nfor i in range(1, 11) : \n\tcube_dict[i] = i ** 3'"
write a program to create a string variable and print the amount of memory it consumes,"""\nimport sys\nstring_var = 'string variable'\nprint(sys.getsizeof(string_var))"""
write a python function that joins strings in a list and returns the result,"'\ndef join_string_parts(str_list) : \n\treturn "" "".join(str_list)'"
write a python program that reverses an integer and prints it,'\nnum = 12345\nreversed = int(str(num)[ :  : -1])\nprint(reversed)'
write a python program that sorts and prints a comma separated list of values,"""\nvalues = 'one,two,three,four,five'\nitems = values.split(',')\nitems.sort()\nprint(','.join(items))"""
write a python program to print unique words in a sentence,"""\nsentence = 'the king is the one'\nunique = set(sentence.split(' '))\nprint(unique)"""
write a python program that multiplies a tuple n times and print the result,"'\nmy_tuple = (1, 2, 3)\nn = 3\nprint(my_tuple * 3)'"
write a python program to multiply three numbers and print the result,'\nnum1 = 2\nnum2 = 4\nnum3 = 6\nprint(num1 * num2 * num3)'
write a python program to print the sum of first n numbers,'\nn = 10\nsum = 0\nwhile n > 0 : \n\tsum += n\n\tn -= 1\nprint(sum)'
write a python program to print the factorial of a number,'\nnum = 5\nfact = 1\nwhile num > 0 : \n\tfact *= num\n\tnum -= 1\nprint(fact)'
write a python function to return the factors of a number,"'\ndef get_factors(num) : \n\tfactors = []\n\tfor i in range(1, num + 1) : \n\t\t if num % i == 0 : \n\t\t\tfactors.append(i)\n\treturn factors'"
write a python function that returns True if the product of two provided numbers is even,"'\ndef is_prod_even(num1, num2) : \n\tprod = num1 * num2\n\treturn not prod % 2'"
write a python function that returns True if the sum of two provided numbers is even,"'\ndef is_prod_even(num1, num2) : \n\tsum = num1 + num2\n\treturn not sum % 2'"
write a python program to print the first 5 items in a list,"'\nmy_list = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\nprint(my_list[ : 5])'"
write a python program to print the last 3 items in a list,"'\nmy_list = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\nprint(my_list[-3 : ])'"
write a python program to print the items in a list apart from the first 4,"'\nmy_list = [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]\nprint(my_list[4 : ])'"
write a python function that makes all negative values in a list zero and returns it,'\ndef make_negative_zero(items) : \n\treturn [0 if item < 0 else item for item in items]'
write a python program to shuffle the items in a list and print it,"'\nfrom random import shuffle\nmylist = [1, 2, 3, 4, 5]\nshuffle(mylist)\nprint(mylist)'"
write a python program that adds the elements of a list to a set and prints the set,"'\nmy_set = {1, 2, 3}\nmy_list = [4, 5, 6]\nmy_set.update(my_list)\nprint(my_set)'"
write a python program that prints the circumference of a circle,"""\nimport math\nradius = 10\nprint(f'Area :  {2 * math.pi * radius}')"""
write a python program that prints the area of a rectangle,"""\nlength = 10\nwidth = 5\nprint(f'Area :  {length * width}')"""
write a python program that prints the area of a square,"""\nside = 5\nprint(f'Area :  {side * side}')"""
write a python program to create a dictionary with numbers 1 to 5 as keys and the numbers in english as values,"""\nnumber_dict = {\n\t1 :  'one',\n\t2 :  'two',\n\t3 :  'three',\n\t4 :  'four',\n\t5 :  'five'\n}"""
write a python program to remove words less than a specified length from a sentence,"""\nsentence = 'this is my sentence and i will write it my way'\nminlength = 3\nresult = [word for word in sentence.split(' ') if len(word) >= minlength]"""
write a python program to keep words less than a specified length in a sentence,"""\nsentence = 'this is my sentence and i will write it my way'\nmaxlength = 3\nresult = [word for word in sentence.split(' ') if len(word) <= minlength]\n#### 93"""
write a python function that takes a list as an input and converts all numbers to positive numbers and returns the new list,'\ndef make_all_positive(nums) : \n\treturn [num if num > 0 else -num for num in nums]'
write a python function that takes a list as an input and converts all numbers to negative numbers and returns the new list,'\ndef make_all_negative(nums) : \n\treturn [num if num < 0 else -num for num in nums]'
write a python function to return a set of all punctuation used in a string,"'\ndef get_punctuations(sentence) : \n\tpunctuations = \'\'\'!()-[]{}; : \'""\\,<>./?@#$%^&*_~\'\'\'\n\tused_punctuation = set()\n\tfor char in sentence : \n\t\t if char in punctuations : \n\t\t\tused_punctuation.add(char)\n\treturn used_punctuation'"
